text,class
PELEA DE PAYASOS EN VERDADES OCULTAS,0
@PabloSrCasual Cuéntale esa historia a los peruanos que no votaron...,0
"@CruzSilvaDelCa1 Y  nadie le puede poner un pare. Nadie. Tiene tanto poder que es capaz de desestabilizar todo un país para beneficio de ella y perjuicio de todos los peruanos. Por favor, basta!!!",0
Ahora el sexo anal es exclusivo de los gays 🙃 señora a los hombres heterosexuales también les gusta meter la pichula por el culo 😂 https://t.co/6piwagspor,0
@Vespuckio Jajajaja jajajaja sabes una vez a un amigo le picó una abeja en la punta del everest 🤭🤭🤭🤭🤭,0
"@KakarotodeFruna @jeaspace1 @karina_ol Estamos claro que esa basura de orrego es una verdadera mierda, pero esta tal Oliva valió pico",0
"@manenitabrzovic Si soy tetera, ¿me deben decir tetero o tetere?, porque tengo pico. Y no se dice quicio, sino quicie. En fín, cada día soport@ men@s a l@s fanátic@s del fals@ lenguaje inclusiv@ de izquierd@",1
@guororororoi Las zorras le chupan el pico a los ingleses ahora 🤦‍♂️🤮,0
"@robpalmaortiz @pelotazo Me importa MEDIO KM DE PICO LO QUE DIGA SOLABARRIETA Y TUDOR...
No tienen idea de fútbol. Sobretodo el primero",0
@Matias_CJ22 Por el pico los cñi,0
"Salí a correr, hice la misma ruta que el sábado en la mañana y anduve como el pico, definitivamente hacer ejercicio en la mañana &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;",0
"Yo de verdad respondo de todo en cualquier tuit de cualquier persona. Me gusta apoyar, agregar algo, no sé. Me importa un pico si no nos conocemos (?

Pero a mis weas no las responde nadie ajajja :(((",0
"Argentina juega como el pico, no podían ganarnos esos wnes malos, menos mal sacamos el empate, Messi el único que vale la pena ahí",0
"@Shilevision_CL Dos veces. Una en los alrededores de La Moneda y la 2da vez, a metros de mi casa y el pako se picó porque no lo dejé tomar mi cédula y me retuvo 10 minutos sólo pa weviarme.",0
"Ben Hur mostró mucha habilidad, despejó en defensa, armó jugadas saliendo desde nuestras propias área chica, ganó duelos, aguantó el balón, generó jugadas y además encaró haciendo sus trucos. Hay que darle muchos más minutos. Esa jugada que la picó desde el fondo digno de Haaland",0
@fcuvric Me gusta el pico pero no lo llamaría tampoco,0
Vidal qliao siempre patea los penales como el pico en momentos con presión,0
"Vidal qlo con raja wn! Le pegaste como el pico, pero menos mal fue gol! #PartyChilensisFtLaRoja",0
Isla está jugando como el pico. Culpo a Gala,0
en el nuevo chile los seleccionados de fútbol no cantan la segunda parte del himno que siempre les cortan porque pico la patria m3n,0
@AnaLisa36632962 @Zeroalaizquier3 @Franrechazo @MissVitt @Leny1410691 @FLagos_Neumann Además no vengas a wevear con singapurismo si los referentes de los patriotas son los kast si los mismos qlos dueños de bavaria que tratan como el pico a sus trabajadores literal los explotan y además hicieron su fortuna invirtiendo en Panamá aprovechando paraísos fiscales,0
"@freddy_stock No estoy d acuerdo contigo ni con Daza esta vez. Cuáles son los hitos d Orrego?. Es DC y ha estado del lado d la derecha cada vez q le tocan la puerta para negociar favores políticos. Q lástima q a Karina por ser mujer y no ""tener experiencia"" la descalifiquen así.",1
"@DeltaJey Y me imagino que habra marcha y cacerolazos por la muerte de esta mujer, o por ser PDI pierde su derecho a exigir justicia?",0
@MichelleMiguras Pero asegurate que traiga cierre en el poto asi mo hay que sacarselo al ir al baño,0
@BravoKatu También quieres tener el poto de unicornio?,0
@RadioDuna @DonFranciscoTV Estoy que lo compro pa limpiarme el poto,0
Nunca me voy a olvidar que el pelao Acosta jugaba al tenis fútbol con los jugadores y Zamorano le pegaba patadas en el poto cero disciplina pos weon 🤣,0
"@polituxam @gonzalofullu Que mierda wn, los weones son futbolistas profesionales, como si un pique asi solo lo pudiera hacer vidal wn jajajajaj que chucha😂😂
Les cuesta reconocer que el flaite qliao jugó un partido mal",0
"@Vice2322 @leonel202021 @umtitismo0 @s27Seba siii tambien el lloron qliao de lautaro la cagoooo wn, entero sapo y lloron el ql",0
"@Melvins6010 Son enfermamos estos qliaos, y lo peor que no tienen idea de nada, se mandan guatazos que uno en la casa llega a ponerse rojo de vergüenza jajajajajajajaja",0
@lentesfeos @ServelChile A mí no me pagaron nada ni los 60 ni los 40 estos qliaos 😡,0
@CHVNoticias @karina_ol olle weona de mierda acepta que perdiste weona como rechucha te lo puedo explicar que con la naya fácil no iva a llegar al poder te duela o no lo comunista no llegan al poder #NoAlComunismo,0
Los penales debiesen ser de Charles por la rechucha!!,0
@Riczing Tiene 5000 retrasados seguidores. Lamentable.,0
"El Big Ben Brereton debe ser titular el próximo partido, sino, no entiendo qué chucha tiene Lasarte en la cabeza. Palacios y Meneses fácil de sacar de la formación, Pinares no tiene a qué entrar #VamosChile #CopaAmerica2021 #BigBen",0
"""Ella tiene mentalidad televisiva"" pero es un ministro, y en pleno desastre sanitario hace bromas, le importa una wea la grave situación. Un imbecil en el poder. Los médicos y funcionarios no pueden más y el saco de weas se hace la linda..!! Me cago en su #BrazoDeReina",0
El rendimiento de Pinares en la selección es indefendible po weón. Es como que nosotros banquemos que Gabriel Suazo entre por Mena po tropa de saco weas.,0
@JavierA69547715 @camilaemiliasv Saco de weas son ustedes zurdos minoría. Nunca en Chile gobernarán.aji En el culo parece 🌶🌶🌶🌶🌶🌶🌶,0
@SJAP1967 @stgovenegas Hace un año que están proponiendo weas y el Gob ineficiente no escucha saco de w e a s.,1
JAJAJAJA has la pega en la cancha tonto saco de weas https://t.co/Cehwo7gX0a,0
"Linda en papel la propuesta del #colmed, pero de donde van a sacar gente para una fiscalización real? Plata para todos y de verdad sin trámites ni restricciones y que alcance para las 3 semanas? El cierre REAL de fronteras me parece PERFECTO previo aviso no entra nadie más.",0
"@diegopaulsen Sin embargo, nuestra propuesta tiene una gran virtud. Proviene de ""condiciones reales"" de implementación en la Atención Primaria, por lo que podría ser puesta en marcha rápidamente si se quisiera. Una de esas realidades es nuestra trazabilidad de ""lapiz y papel"".",0
Estrategia de @colmedchile luego de casi dos años.. solo traera mas muerte y miseria.. son entero de imbeciles!! Paso a Paso nos cuidamos de la @Colmed llega tarde y no SIRVE!! https://t.co/3PMptDGqYJ,0
"Patético leer weas de Las Malvinas, del submarino,.. ajiladas de weones tontos..
Es un partido...
En 110 años les hemos ganado 1 vez.. UNA VEZ POR LOS PUNTOS..
@TioYabi31",0
@fcojavier_95 Por Talca? O porque escribí terrible mal y debería decir “valen” callampa? Djdjs.,0
Odio cuando me salen videos en Tik tok de los venezolanos que han deportado de chile la vaina es y que “ me deportaron y yo tenia todos mis recursos pero yo entré por pasos inhabilitados” mrk no sé si fijaron lo que dice la ley o que significa la palabra ILEGAL,0
"@hatespacos Incautos se vanaglorian orgullosos de apoyar a los marxistas radicales, no comprenden porque Cubanos y Venezolanos huyen de sus países, no entienden la pobreza galopante de Argentina.  Eso pasa por permitir la adoctrinacion en colegios y universidades",0
"@alexanvnzla Lo peor de todo es que esas personas que participan solo recrean casos criminales , estafas, aberraciones de ciudadanos estadounidenses y del mundo entero que viven en USA pero los venezolanos rebuscándose cobran su participación rayando al gentilicio por si fuera poco .",0
Yo amaría esos TikToks de los carajos venezolanos mostrando vainas todas sifrinas y caras si fuese verdad que el venezolano promedio puede acceder a ellas,0
"Hay unos Venezolanos que todos los días ""acaban de llegar de Venezuela"" y están pidiendo plata en el metro.

Lo cumbre del caso es que ""acaban de llegar"" todos los días porque esta es la segunda vez que veo a los mismos diciendo lo mismo https://t.co/7CdkF86Lfv",1
Jajajaja en ig hay cuentas que dicen mostramos la belleza masculina en todas sus formas y solo hay weones musculosos jajajajajaja https://t.co/JIpqZrGkbD,0
@shegoelbigoteee Que manera de dar la cacha estos weones.,1
@EconomistaFlait Estos weones ya tienen incorporado en sus presupuestos  la plata de las AFP. Si se las quitan ¿con que harán populismo?,1
@_putalahuea @LIDERcl Se creen el comando jungla estos weones mal educados,0
"@mechitasdeclavo @colmedchile Tropa de weones alejados de la realidad, me gustaría ver a esos csm en un hospital",0
"ay, pero cómo tan WEONES! https://t.co/P9mCIZSryI",0
@Sergio56881854 @gonzalofullu Con weones que no son objetivos no se discute,0
"@gvtotom16 Tb es verdad, pero xq Santiago se puso penca con weones de regiones",0
"@Diego_Schalper Pinochet, Guzmán, Piñera y todos esos weones nos trajeron a esto y siguen venerándolos.
Las patitas.",0
O yo soy la reina de la mala cuea o estos weones se pusieron las pilas pero me fiscalizaron 2 veces camino a la pega 😱,0
"@Carlos_en_Ccs @JadueALaMoneda @danieljadue @PC_JAL @PCdeChile @bricspsuv @friveroosuna @CombolChile @taniapsuv Ufff no gracias, si quiere ayudar no le de material a los weones",0
@elmostrador Y estos weones k han hecho??????,0
@Ale_JSch Una voltereta 3 mortales y caen jaajjajaja los weones chistosos,0
"Armen la casa de puta, loco. Cómanse a Roldán!! Penal incomprobable, vamos a presionarlo, weones verdes.",0
"Me da risa eso si, están enojados los weones y desde hace 2 meses que vienen pidiendo un equipo B para la Copa América. No se hagan.",0
"@rpazgc @canal13 Para ver la Eurocopa pincho internet y ahí caigo en cualquier canal del mundo
Hay weones más fomes
O no sé si es tema de ritmo o no",0
"@canal13 Cambien a esos comentaristas, weones fomes",0
Cosa mía o están jugando como sin ganas estos weones 🤔🤔,0
"No celebrenn tanto weones, porq no conocen a mi erick🛐",0
"#VamosLaRoja @canal13 cambiante a esos comentaristas por favor... Pa eso no pongan a nadie, es la misma wea... Que weones mas fomes pa transmitir..",0
@k3rnelpanic Pero a veces el lote de weones agarra a una persona y la tienen de piñata.,0
@biobio Cuanta buena onda los weones de entregarse,0
"@RodriguezManuel @maryvejar Con los años que estuvieron robando los weones de los  Presidentes del Colegio de profesores, deberian haber luchado por una caja particular.",0
@EconomistaFlait La propuesta de este calibre estaba hecha por el @colmedchile desde marzo 2020 y este gobierno incompetente no ha querido escuchar y nos tiene por meses sumidos en esta cuarentena dinámica inútil. Y ahora los weones critican al @colmedchile por la propuesta. Que gente más idiota,1
"@karina_ol Mal ahí con ningunear a Acosta, pero los weones que te descalifican sintiéndose superiores por hacerlo y más encima ningunearte de vuelta, evidentemente no los hace mejores porque hacen lo mismo que tú. Gente culiá Barza.",0
"@Cooperativa Ja, ja, ja! 🤣.. Más solos que un cometa! Si no fuera por los encumbrados sueldos no merecidos, estarías sin weones detrás tuyo!",0
"@Angemiau_ Jajajakaka escriben como weones, ya me imagino lo vivitos que son jajajajajaaja",0
@11cefr @17Bomba Weones cagaos,0
"#DementeMega está obteniendo el liderazgo que merece simplemente por ser la mejor nocturna chilena del último tiempo!

Los que insinúan que el rating de Mega está inflado son weones o creían que La Fome de Mabel se mantendría en los 30 o 20 puntos? 🙄 

#LaTorreDeMabel https://t.co/R4CDOBK11X",0
@enrique70734203 Ayer tenía una significancia clara Po compa y los weones bien gracias,0
"@Anarcoqueto Y con weones que vienen de un barco, nadie po'.",0
"@LaRoja @benbreo @Rovers Son bien weones en vez de llegar una rivalidad sana, siguen weando aparte son pocos creativos, ni que hubiéramos ganados gracias a él con suerte jugó, no puedes pasar 5 minutos son humillante",0
@CarlosAmpuero @pcayuqueo La cago ...es increíble el nivel de yeta de este wn,0
Pueden apagar la tele los que son yetas? En una de esas lo damos vuelta. #VamosLaRoja,0
"@marcelodiazd Vote por 100% del retiro de las Afps..
Ni un puto peso de mi plata para los Zurdos.., 😎😎😎",0
"@krasnoffKathryn @Jimena_1967 No va a venir. Por lógica: en el 73 el 70% de los chilenos quería que Allende saliera (DC, derecha y gente apolítica), hoy, las urnas favorecen a los zurdos.",0
"@raulfiguersa Mientras tanto, los docentes zurdos ya no hacen rondas ni cantos infantiles.  Solo saben de ideología y difundir odio. https://t.co/ouqEShWPUR",0
"Desde 2014, trabaja en museos nacionales argentinos (Museo Yrurtia, Museo Evita). Se desempeña como gestora cultural autónoma, docente/ capacitadora de varias instituciones (IMCR, Wikimedia Argentina, ASINPPAC).",0
"@camilopibi @licen_gatica @cletero_ilustre Vaya a pedir conciliacion cuando persistan en los puntos limitrofes que quedan pendientes segun ellos haber si le van a dar un centimetro de conciliacion, ahi lo quiero ver con  sus hermanos argentinos.",0
@giraltpablo Quien dice eso? Solo ustedes los Argentinos.,0
"Los argentinos nos tratan de traidores. Xa q aprendan algo:
1. Conflicto Baltimore 1892: Argentina ofrece pertrechos y ejercito a USA contra Chile
2. 1881, Argentina amenaza unirse a Peru y Bolivia a cambio de Patagonia
3. usurpacion de terreno chileno por Perito Moreno
etc, etc",0
"El enojo de los argentinos es de lo mejor que hay, jajajaja. Hasta para elegir 😂 https://t.co/b5q6a1LhDT",0
"¿ Y vos en que barco viniste ?
#Argentinos 🤣🤣🤣
#albertofernandez https://t.co/D12z396zYj",0
@mancistuta @JuanCruzPizarro @Lucas_eorona @FacuuMari_ @___alejandrogc @Encuesta5Futbol @Zaldivista1 @LaRoja @benbreo @Rovers Sacó salvoconducto pa pasear a esta mascota culia o no? Increíble lo puto que son los argentinos jajajajajaj,0
"Me acuerdo cuando con unos amigos en Argentina jugamos a termear con unos chilenos random. Nosotros no éramos nada malos, pero nos metieron 12, me comí 5 caños y terminamos con dolor rectal. Ese día conocí la definición del termeo: El deporte en que los argentinos siempre lloran",0
"No me vienen con cuentos... Mi familia vivió años en Argentina y es conocido por todos a los Loco Malvinas, ex soldados abandonados a su suerte a la pobreza, los traumas de la guerra y la marginalidad, eso debería ofender más a los argentinos que una publicación x. https://t.co/yKs2l0SMYt",0
"@DTVTotal @hermanchanampa @DIRECTVSports 5 remates de argentinos al arco y 4 remates de Chile. Sigan soñando argentinos, si lo único bueno que tienen es Messi y su supuesta creencia de que son mejores!!",0
@acisternas Exija el crédito. Los argentinos están deseosos de conocer al compositor,0
"@LaRoja @benbreo @Rovers Ya pero cuando los argentinos dejen de amar a un wn que se metía 4 linead de coca y quedaba como tabla hablan , maradona ql que bueno que esta bien enterrado ese wn",0
